"Step","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"0","16.80951473146576","16.80951473146576","16.80951473146576","13.788447224985044","13.788447224985044","13.788447224985044","42.299381200309384","42.299381200309384","42.299381200309384","4.53764197294319","4.53764197294319","4.53764197294319","2.7113472675460186","2.7113472675460186","2.7113472675460186","13.96168542746552","13.96168542746552","13.96168542746552","6.525772680379954","6.525772680379954","6.525772680379954","4.723462580267801","4.723462580267801","4.723462580267801","12.649025796756186","12.649025796756186","12.649025796756186","22.142586886258325","22.142586886258325","22.142586886258325","5.618534182130749","5.618534182130749","5.618534182130749","28.935697458099174","28.935697458099174","28.935697458099174","15.015048724020795","15.015048724020795","15.015048724020795","17.18041673084686","17.18041673084686","17.18041673084686","8.42488460452272","8.42488460452272","8.42488460452272","2.693117183700034","2.693117183700034","2.693117183700034","7.876533768625142","7.876533768625142","7.876533768625142","36.27183051738649","36.27183051738649","36.27183051738649","4.327886977974736","4.327886977974736","4.327886977974736","2.95754412605061","2.95754412605061","2.95754412605061"
"4000","4.756231562061187","4.756231562061187","4.756231562061187","61.85518053300656","61.85518053300656","61.85518053300656","16.113923451436754","16.113923451436754","16.113923451436754","14.397718964566087","14.397718964566087","14.397718964566087","7.349212232564438","7.349212232564438","7.349212232564438","14.848810955125206","14.848810955125206","14.848810955125206","19.342903934969787","19.342903934969787","19.342903934969787","31.34726352605339","31.34726352605339","31.34726352605339","54.205517674881186","54.205517674881186","54.205517674881186","6.921735277207629","6.921735277207629","6.921735277207629","4.356709719370192","4.356709719370192","4.356709719370192","7.124575978093811","7.124575978093811","7.124575978093811","5.058638952860216","5.058638952860216","5.058638952860216","59.225488597762705","59.225488597762705","59.225488597762705","8.747357273631248","8.747357273631248","8.747357273631248","85.06211041429563","85.06211041429563","85.06211041429563","4.509114489397423","4.509114489397423","4.509114489397423","5.441940168749439","5.441940168749439","5.441940168749439","3.963318603895","3.963318603895","3.963318603895","3.7815628952705653","3.7815628952705653","3.7815628952705653"
"8000","4.756221910098753","4.756221910098753","4.756221910098753","26.92160824546129","26.92160824546129","26.92160824546129","62.2688486672047","62.2688486672047","62.2688486672047","35.37268435101521","35.37268435101521","35.37268435101521","7.310511965752309","7.310511965752309","7.310511965752309","15.814222614017714","15.814222614017714","15.814222614017714","21.736622231697076","21.736622231697076","21.736622231697076","60.03961163499171","60.03961163499171","60.03961163499171","22.451440293318164","22.451440293318164","22.451440293318164","7.46971932251554","7.46971932251554","7.46971932251554","4.357006046104982","4.357006046104982","4.357006046104982","9.717655639566745","9.717655639566745","9.717655639566745","5.668347474119516","5.668347474119516","5.668347474119516","58.210393218049845","58.210393218049845","58.210393218049845","11.756798296980712","11.756798296980712","11.756798296980712","19.895264237542058","19.895264237542058","19.895264237542058","8.845694601306763","8.845694601306763","8.845694601306763","3.730379765611949","3.730379765611949","3.730379765611949","8.247529839297732","8.247529839297732","8.247529839297732","4.455855883743992","4.455855883743992","4.455855883743992"
"12000","8.11684697473296","8.11684697473296","8.11684697473296","26.810356308078298","26.810356308078298","26.810356308078298","13.990539993840567","13.990539993840567","13.990539993840567","4.1688379656446735","4.1688379656446735","4.1688379656446735","7.71438309844938","7.71438309844938","7.71438309844938","24.434356149862687","24.434356149862687","24.434356149862687","42.29628585532621","42.29628585532621","42.29628585532621","91.5041733904887","91.5041733904887","91.5041733904887","50.044510984332064","50.044510984332064","50.044510984332064","44.955713084281555","44.955713084281555","44.955713084281555","4.3570059570005855","4.3570059570005855","4.3570059570005855","17.741340009965867","17.741340009965867","17.741340009965867","4.634265440049501","4.634265440049501","4.634265440049501","24.43278174666458","24.43278174666458","24.43278174666458","12.369852365944947","12.369852365944947","12.369852365944947","20.772693472272106","20.772693472272106","20.772693472272106","10.144099134883293","10.144099134883293","10.144099134883293","3.740766924026512","3.740766924026512","3.740766924026512","8.723014638622304","8.723014638622304","8.723014638622304","4.520498551371269","4.520498551371269","4.520498551371269"
"16000","7.676525906198433","7.676525906198433","7.676525906198433","24.186160500942155","24.186160500942155","24.186160500942155","9.276287441275246","9.276287441275246","9.276287441275246","60.64843241646984","60.64843241646984","60.64843241646984","20.667621179926908","20.667621179926908","20.667621179926908","42.59733109077335","42.59733109077335","42.59733109077335","38.3946649608011","38.3946649608011","38.3946649608011","26.15102350985672","26.15102350985672","26.15102350985672","137.06398133789338","137.06398133789338","137.06398133789338","11.093345179974765","11.093345179974765","11.093345179974765","4.3837868953424115","4.3837868953424115","4.3837868953424115","9.92467245362197","9.92467245362197","9.92467245362197","31.327214773851416","31.327214773851416","31.327214773851416","8.249898622958671","8.249898622958671","8.249898622958671","38.23189481367357","38.23189481367357","38.23189481367357","33.018115395540526","33.018115395540526","33.018115395540526","26.0463627023098","26.0463627023098","26.0463627023098","3.7344665722213484","3.7344665722213484","3.7344665722213484","9.563260750339897","9.563260750339897","9.563260750339897","31.704376946851614","31.704376946851614","31.704376946851614"
"20000","7.2072626380350755","7.2072626380350755","7.2072626380350755","28.06683836760625","28.06683836760625","28.06683836760625","111.33016460458607","111.33016460458607","111.33016460458607","54.229310535069956","54.229310535069956","54.229310535069956","21.241414254537325","21.241414254537325","21.241414254537325","88.54374730229726","88.54374730229726","88.54374730229726","51.85300193314511","51.85300193314511","51.85300193314511","38.87879663564778","38.87879663564778","38.87879663564778","91.9784102529325","91.9784102529325","91.9784102529325","5.663291977622697","5.663291977622697","5.663291977622697","4.357006043835745","4.357006043835745","4.357006043835745","22.99160928665435","22.99160928665435","22.99160928665435","42.439458727352104","42.439458727352104","42.439458727352104","7.118046720999419","7.118046720999419","7.118046720999419","56.85635801497904","56.85635801497904","56.85635801497904","29.792191528330694","29.792191528330694","29.792191528330694","15.921393800292574","15.921393800292574","15.921393800292574","4.15918461855342","4.15918461855342","4.15918461855342","8.175043344804378","8.175043344804378","8.175043344804378","23.689660823388063","23.689660823388063","23.689660823388063"
"24000","6.989220812915427","6.989220812915427","6.989220812915427","30.6391827527055","30.6391827527055","30.6391827527055","71.77675162106739","71.77675162106739","71.77675162106739","85.88776473353262","85.88776473353262","85.88776473353262","21.23082607204802","21.23082607204802","21.23082607204802","66.40083497185057","66.40083497185057","66.40083497185057","10.227063232058134","10.227063232058134","10.227063232058134","59.137968582064424","59.137968582064424","59.137968582064424","109.99882982553837","109.99882982553837","109.99882982553837","12.653550173098555","12.653550173098555","12.653550173098555","4.357008726077364","4.357008726077364","4.357008726077364","24.897407657699336","24.897407657699336","24.897407657699336","57.55126802785226","57.55126802785226","57.55126802785226","17.269851507371722","17.269851507371722","17.269851507371722","28.72534018029229","28.72534018029229","28.72534018029229","5.05286679289988","5.05286679289988","5.05286679289988","50.31642495035853","50.31642495035853","50.31642495035853","9.952933313042887","9.952933313042887","9.952933313042887","7.296909195528253","7.296909195528253","7.296909195528253","10.07812515175652","10.07812515175652","10.07812515175652"
"28000","6.376480346481154","6.376480346481154","6.376480346481154","18.927437207347843","18.927437207347843","18.927437207347843","144.46186184049193","144.46186184049193","144.46186184049193","42.747662250320175","42.747662250320175","42.747662250320175","20.883712676408543","20.883712676408543","20.883712676408543","15.092888744132717","15.092888744132717","15.092888744132717","61.30914869003472","61.30914869003472","61.30914869003472","40.70287388553509","40.70287388553509","40.70287388553509","28.082673904413912","28.082673904413912","28.082673904413912","12.138861221809528","12.138861221809528","12.138861221809528","4.357007412397852","4.357007412397852","4.357007412397852","29.74733319604905","29.74733319604905","29.74733319604905","40.42564018926787","40.42564018926787","40.42564018926787","17.425676521713687","17.425676521713687","17.425676521713687","22.994317112533928","22.994317112533928","22.994317112533928","3.5684198902606097","3.5684198902606097","3.5684198902606097","46.835528829926126","46.835528829926126","46.835528829926126","13.591301176684116","13.591301176684116","13.591301176684116","5.068532193200317","5.068532193200317","5.068532193200317","138.5582797683377","138.5582797683377","138.5582797683377"
"32000","5.906356795487679","5.906356795487679","5.906356795487679","14.999352582170156","14.999352582170156","14.999352582170156","154.9378832035139","154.9378832035139","154.9378832035139","52.023844760618736","52.023844760618736","52.023844760618736","18.050235890764377","18.050235890764377","18.050235890764377","61.28991478370083","61.28991478370083","61.28991478370083","54.44615314974146","54.44615314974146","54.44615314974146","44.07766964088911","44.07766964088911","44.07766964088911","73.69637560261454","73.69637560261454","73.69637560261454","17.764102337739754","17.764102337739754","17.764102337739754","4.691404583459537","4.691404583459537","4.691404583459537","85.32966724438116","85.32966724438116","85.32966724438116","23.58635110592987","23.58635110592987","23.58635110592987","11.250719192881519","11.250719192881519","11.250719192881519","73.13874823701596","73.13874823701596","73.13874823701596","18.75631877237643","18.75631877237643","18.75631877237643","66.2847885567771","66.2847885567771","66.2847885567771","10.985736307962336","10.985736307962336","10.985736307962336","6.593891600084173","6.593891600084173","6.593891600084173","120.11224629207308","120.11224629207308","120.11224629207308"
"36000","5.8812301520963235","5.8812301520963235","5.8812301520963235","12.47838009021605","12.47838009021605","12.47838009021605","124.88670946053735","124.88670946053735","124.88670946053735","73.16572775225897","73.16572775225897","73.16572775225897","45.509254945577105","45.509254945577105","45.509254945577105","48.23032037286302","48.23032037286302","48.23032037286302","58.30069220162162","58.30069220162162","58.30069220162162","56.848375159968874","56.848375159968874","56.848375159968874","90.60593749793345","90.60593749793345","90.60593749793345","23.59668842854714","23.59668842854714","23.59668842854714","4.691403656339817","4.691403656339817","4.691403656339817","71.77061512292057","71.77061512292057","71.77061512292057","74.78579389451843","74.78579389451843","74.78579389451843","31.31259041709451","31.31259041709451","31.31259041709451","73.72329883564956","73.72329883564956","73.72329883564956","40.29155210250942","40.29155210250942","40.29155210250942","8.899730379942078","8.899730379942078","8.899730379942078","11.677534500899203","11.677534500899203","11.677534500899203","111.62814981121835","111.62814981121835","111.62814981121835","139.61009031984707","139.61009031984707","139.61009031984707"
