1800,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-108.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2000,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2200,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2400,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2600,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2800,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3000,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3200,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3400,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3600,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3800,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4000,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4200,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4400,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4600,-100.0,-100.0,-100.0,-100.0,-110.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4800,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5000,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-22.0,-100.0
5200,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5400,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-112.0,-100.0
5600,-100.0,-115.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-100.0,-100.0
5800,-100.0,-115.0,-100.0,-100.0,-116.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6000,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-22.0,-100.0
6200,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-114.0,-100.0,-100.0,-20.0,-100.0
6400,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-100.0
6600,-100.0,-100.0,-114.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-100.0
6800,-100.0,-100.0,-114.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-116.0,-100.0,-100.0,-100.0,-112.0,-100.0,-20.0,-100.0
7000,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-22.0,-112.0,-100.0,-20.0,-100.0
7200,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-23.0,-100.0,-100.0,-20.0,-100.0
7400,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-21.0
7600,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-21.0,-100.0,-100.0,-109.0,-100.0,-116.0,-100.0,-20.0,-100.0,-111.0,-20.0,-23.0
7800,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-21.0,-100.0,-100.0,-109.0,-100.0,-116.0,-100.0,-20.0,-100.0,-100.0,-20.0,-100.0
8000,-100.0,-100.0,-100.0,-100.0,-22.0,-100.0,-100.0,-100.0,-21.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-20.0,-100.0,-100.0,-20.0,-100.0
8200,-100.0,-112.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-20.0,-100.0,-100.0,-20.0,-100.0
8400,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-100.0,-100.0,-109.0,-100.0,-100.0,-100.0,-20.0,-100.0,-100.0,-20.0,-100.0
8600,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-109.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-20.0,-100.0
8800,-100.0,-100.0,-100.0,-22.0,-100.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-109.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0
9000,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-100.0,-100.0,-100.0,-111.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0
9200,-100.0,-100.0,-100.0,-100.0,-22.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-111.0,-121.0,-100.0,-20.0,-20.0,-100.0,-100.0,-21.0,-20.0
9400,-100.0,-100.0,-100.0,-22.0,-100.0,-100.0,-100.0,-20.0,-22.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-100.0,-100.0,-20.0,-20.0
9600,-100.0,-100.0,-22.0,-22.0,-20.0,-100.0,-100.0,-20.0,-22.0,-100.0,-100.0,-100.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0
9800,-100.0,-100.0,-22.0,-22.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-100.0,-122.0,-100.0,-100.0,-20.0,-100.0,-100.0,-20.0,-20.0
10000,-100.0,-100.0,-100.0,-22.0,-100.0,-119.0,-100.0,-20.0,-20.0,-100.0,-100.0,-100.0,-100.0,-119.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0
10200,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-100.0,-21.0,-20.0,-100.0,-20.0,-100.0,-122.0,-100.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0
10400,-100.0,-100.0,-20.0,-22.0,-20.0,-119.0,-100.0,-20.0,-20.0,-100.0,-20.0,-100.0,-121.0,-20.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0
10600,-100.0,-100.0,-22.0,-22.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-100.0,-121.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-100.0
10800,-100.0,-100.0,-22.0,-22.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-100.0,-121.0,-20.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0
11000,-100.0,-100.0,-100.0,-22.0,-21.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
11200,-100.0,-100.0,-20.0,-22.0,-21.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-100.0,-128.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
11400,-100.0,-100.0,-21.0,-22.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-100.0,-128.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
11600,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-22.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
11800,-100.0,-100.0,-21.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-22.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
12000,-100.0,-100.0,-21.0,-20.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-22.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
12200,-100.0,-100.0,-21.0,-22.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-100.0,-22.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
12400,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
12600,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-21.0,-20.0,-100.0,-20.0,-20.0,-20.0
12800,-100.0,-100.0,-20.0,-22.0,-100.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
13000,-100.0,-100.0,-20.0,-22.0,-22.0,-100.0,-22.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-21.0,-20.0,-100.0,-20.0,-20.0,-20.0
13200,-100.0,-100.0,-20.0,-22.0,-22.0,-100.0,-100.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
13400,-100.0,-100.0,-20.0,-22.0,-22.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
13600,-100.0,-100.0,-20.0,-22.0,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
13800,-100.0,-100.0,-20.0,-22.0,-22.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
14000,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
14200,-100.0,-100.0,-21.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
14400,-100.0,-100.0,-21.0,-22.0,-22.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
14600,-100.0,-100.0,-20.0,-22.0,-22.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-100.0
14800,-100.0,-100.0,-20.0,-22.0,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
15000,-100.0,-100.0,-20.0,-22.0,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
15200,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
15400,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-20.0,-100.0,-20.0,-100.0,-20.0,-20.0,-20.0
15600,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-22.0,-100.0,-20.0,-100.0,-20.0,-20.0,-20.0
15800,-100.0,-100.0,-20.0,-26.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-22.0,-100.0,-20.0,-100.0,-20.0,-20.0,-20.0
16000,-100.0,-100.0,-20.0,-100.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-22.0,-22.0,-100.0,-20.0,-100.0,-20.0,-20.0,-20.0
16200,-100.0,-100.0,-20.0,-100.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0
16400,-100.0,-100.0,-20.0,-23.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
16600,-100.0,-100.0,-20.0,-100.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
16800,-100.0,-100.0,-20.0,-24.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
17000,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
17200,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
17400,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
17600,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
17800,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
18000,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
18200,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
18400,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
18600,-100.0,-100.0,-20.0,-22.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
18800,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
19000,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-120.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
19200,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-120.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
19400,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
19600,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
19800,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
20000,-100.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-100.0,-20.0,-20.0,-20.0
