"Step","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"0","16.80951473146576","16.80951473146576","16.80951473146576","13.788447224985044","13.788447224985044","13.788447224985044","42.299381200309384","42.299381200309384","42.299381200309384","4.53764197294319","4.53764197294319","4.53764197294319","2.7113472675460186","2.7113472675460186","2.7113472675460186","13.96168542746552","13.96168542746552","13.96168542746552","6.525772680379954","6.525772680379954","6.525772680379954","4.723462580267801","4.723462580267801","4.723462580267801","12.649025796756186","12.649025796756186","12.649025796756186","22.142586886258325","22.142586886258325","22.142586886258325","5.618534182130749","5.618534182130749","5.618534182130749","28.935697458099174","28.935697458099174","28.935697458099174","15.015048724020795","15.015048724020795","15.015048724020795","17.18041673084686","17.18041673084686","17.18041673084686","8.42488460452272","8.42488460452272","8.42488460452272","2.693117183700034","2.693117183700034","2.693117183700034","7.876533768625142","7.876533768625142","7.876533768625142","36.27183051738649","36.27183051738649","36.27183051738649","4.327886977974736","4.327886977974736","4.327886977974736","2.95754412605061","2.95754412605061","2.95754412605061"
"4000","7.764423674466679","7.764423674466679","7.764423674466679","30.960205500312924","30.960205500312924","30.960205500312924","21.764372518668154","21.764372518668154","21.764372518668154","10.827724816521258","10.827724816521258","10.827724816521258","5.291098511729378","5.291098511729378","5.291098511729378","13.646121562378976","13.646121562378976","13.646121562378976","5.230371842081999","5.230371842081999","5.230371842081999","11.39208212718469","11.39208212718469","11.39208212718469","3.6034826836138882","3.6034826836138882","3.6034826836138882","23.325522881968606","23.325522881968606","23.325522881968606","2.3559363248254734","2.3559363248254734","2.3559363248254734","27.341449241085638","27.341449241085638","27.341449241085638","16.810263369944987","16.810263369944987","16.810263369944987","4.0002397096119795","4.0002397096119795","4.0002397096119795","21.64028489425946","21.64028489425946","21.64028489425946","2.5979443895865364","2.5979443895865364","2.5979443895865364","2.009697171335339","2.009697171335339","2.009697171335339","9.94984509093464","9.94984509093464","9.94984509093464","3.945369438296315","3.945369438296315","3.945369438296315","3.283217549095698","3.283217549095698","3.283217549095698"
"8000","4.76013363624291","4.76013363624291","4.76013363624291","31.036279746546107","31.036279746546107","31.036279746546107","23.228577409136825","23.228577409136825","23.228577409136825","11.932659164268175","11.932659164268175","11.932659164268175","7.381658249343","7.381658249343","7.381658249343","12.869086152885595","12.869086152885595","12.869086152885595","5.615367948445183","5.615367948445183","5.615367948445183","13.041375032022875","13.041375032022875","13.041375032022875","4.803874629786258","4.803874629786258","4.803874629786258","21.45123295150535","21.45123295150535","21.45123295150535","1.5226083378543955","1.5226083378543955","1.5226083378543955","32.66811206921554","32.66811206921554","32.66811206921554","19.26918819219847","19.26918819219847","19.26918819219847","5.110709783405897","5.110709783405897","5.110709783405897","29.00132299047388","29.00132299047388","29.00132299047388","23.339801528326895","23.339801528326895","23.339801528326895","5.034142504931102","5.034142504931102","5.034142504931102","45.22618242064711","45.22618242064711","45.22618242064711","8.989408797135871","8.989408797135871","8.989408797135871","36.47996445018013","36.47996445018013","36.47996445018013"
"12000","7.022257971224592","7.022257971224592","7.022257971224592","11.557444255653053","11.557444255653053","11.557444255653053","6.1252710076836365","6.1252710076836365","6.1252710076836365","11.06050849759043","11.06050849759043","11.06050849759043","7.381657053876468","7.381657053876468","7.381657053876468","12.894597783602919","12.894597783602919","12.894597783602919","3.3100269513280147","3.3100269513280147","3.3100269513280147","11.77712061767295","11.77712061767295","11.77712061767295","9.862341233389413","9.862341233389413","9.862341233389413","20.80735617406141","20.80735617406141","20.80735617406141","1.6548966902443691","1.6548966902443691","1.6548966902443691","41.72298799705628","41.72298799705628","41.72298799705628","24.120541818252132","24.120541818252132","24.120541818252132","7.323398091298901","7.323398091298901","7.323398091298901","42.301233827881106","42.301233827881106","42.301233827881106","20.430907314114066","20.430907314114066","20.430907314114066","5.792605432955814","5.792605432955814","5.792605432955814","42.420716730639036","42.420716730639036","42.420716730639036","7.7974886228430496","7.7974886228430496","7.7974886228430496","36.73809499622577","36.73809499622577","36.73809499622577"
"16000","43.58974546654361","43.58974546654361","43.58974546654361","22.312384394094362","22.312384394094362","22.312384394094362","12.906407141617327","12.906407141617327","12.906407141617327","14.916926435276181","14.916926435276181","14.916926435276181","6.608496597224897","6.608496597224897","6.608496597224897","12.894924246099109","12.894924246099109","12.894924246099109","5.073468048035516","5.073468048035516","5.073468048035516","40.76676535259068","40.76676535259068","40.76676535259068","3.4971878988465397","3.4971878988465397","3.4971878988465397","23.085429960638113","23.085429960638113","23.085429960638113","34.483177517459914","34.483177517459914","34.483177517459914","30.1930228564118","30.1930228564118","30.1930228564118","32.54053751917295","32.54053751917295","32.54053751917295","6.219358384582648","6.219358384582648","6.219358384582648","16.75111826072592","16.75111826072592","16.75111826072592","27.466523915082455","27.466523915082455","27.466523915082455","7.094162170983118","7.094162170983118","7.094162170983118","35.39096838224958","35.39096838224958","35.39096838224958","8.505516672816096","8.505516672816096","8.505516672816096","49.138657280044825","49.138657280044825","49.138657280044825"
"20000","21.18959654629208","21.18959654629208","21.18959654629208","25.72997751707439","25.72997751707439","25.72997751707439","25.455245769958985","25.455245769958985","25.455245769958985","14.859074508322568","14.859074508322568","14.859074508322568","7.535124370675847","7.535124370675847","7.535124370675847","12.893290364545853","12.893290364545853","12.893290364545853","20.772145996240223","20.772145996240223","20.772145996240223","34.41714508197525","34.41714508197525","34.41714508197525","44.60714732688064","44.60714732688064","44.60714732688064","23.498637352145128","23.498637352145128","23.498637352145128","1.5711540850975134","1.5711540850975134","1.5711540850975134","58.45171953739815","58.45171953739815","58.45171953739815","25.212168688857858","25.212168688857858","25.212168688857858","21.983563071732846","21.983563071732846","21.983563071732846","16.68282226606413","16.68282226606413","16.68282226606413","35.47057162094514","35.47057162094514","35.47057162094514","9.98937127034481","9.98937127034481","9.98937127034481","50.87686553478436","50.87686553478436","50.87686553478436","7.939807845577124","7.939807845577124","7.939807845577124","17.553734049636194","17.553734049636194","17.553734049636194"
"24000","56.30104693249202","56.30104693249202","56.30104693249202","43.80987716616623","43.80987716616623","43.80987716616623","33.89584586834748","33.89584586834748","33.89584586834748","22.700004537718517","22.700004537718517","22.700004537718517","7.452336621197086","7.452336621197086","7.452336621197086","12.893169312613688","12.893169312613688","12.893169312613688","43.21740724621105","43.21740724621105","43.21740724621105","26.962234533324228","26.962234533324228","26.962234533324228","42.15266838909083","42.15266838909083","42.15266838909083","53.76403643015035","53.76403643015035","53.76403643015035","65.67079688113724","65.67079688113724","65.67079688113724","61.48626766222965","61.48626766222965","61.48626766222965","25.279820259013512","25.279820259013512","25.279820259013512","33.068467544574794","33.068467544574794","33.068467544574794","19.72107357794452","19.72107357794452","19.72107357794452","35.16244046311201","35.16244046311201","35.16244046311201","9.750113614542986","9.750113614542986","9.750113614542986","64.26429041904377","64.26429041904377","64.26429041904377","7.457750787830994","7.457750787830994","7.457750787830994","17.446182372872755","17.446182372872755","17.446182372872755"
"28000","30.33662528021618","30.33662528021618","30.33662528021618","26.032103069022376","26.032103069022376","26.032103069022376","34.8225378221728","34.8225378221728","34.8225378221728","19.72870973791597","19.72870973791597","19.72870973791597","7.4548098497296085","7.4548098497296085","7.4548098497296085","12.889237540515547","12.889237540515547","12.889237540515547","61.40757048243976","61.40757048243976","61.40757048243976","26.89649789065088","26.89649789065088","26.89649789065088","17.883464641968473","17.883464641968473","17.883464641968473","63.25122526264521","63.25122526264521","63.25122526264521","12.338525456320136","12.338525456320136","12.338525456320136","61.21306054998863","61.21306054998863","61.21306054998863","25.01569508975095","25.01569508975095","25.01569508975095","18.93788806708557","18.93788806708557","18.93788806708557","123.49941324373279","123.49941324373279","123.49941324373279","38.73930155402005","38.73930155402005","38.73930155402005","9.826828690149204","9.826828690149204","9.826828690149204","73.1928276921288","73.1928276921288","73.1928276921288","30.228780483104373","30.228780483104373","30.228780483104373","17.32059449600856","17.32059449600856","17.32059449600856"
"32000","39.25040216181863","39.25040216181863","39.25040216181863","44.63184132739045","44.63184132739045","44.63184132739045","33.195783510177876","33.195783510177876","33.195783510177876","24.13808371700146","24.13808371700146","24.13808371700146","7.332589817318127","7.332589817318127","7.332589817318127","12.89166014082081","12.89166014082081","12.89166014082081","24.367264478418775","24.367264478418775","24.367264478418775","29.280149202410733","29.280149202410733","29.280149202410733","47.806580748910584","47.806580748910584","47.806580748910584","58.914401566461876","58.914401566461876","58.914401566461876","6.379669220494314","6.379669220494314","6.379669220494314","61.344853900492424","61.344853900492424","61.344853900492424","26.14941999575695","26.14941999575695","26.14941999575695","16.523276164880336","16.523276164880336","16.523276164880336","95.64195534143178","95.64195534143178","95.64195534143178","44.69119582544624","44.69119582544624","44.69119582544624","9.87448878932806","9.87448878932806","9.87448878932806","75.0875940732915","75.0875940732915","75.0875940732915","5.559998093420282","5.559998093420282","5.559998093420282","17.317775899833805","17.317775899833805","17.317775899833805"
"36000","41.44748421149758","41.44748421149758","41.44748421149758","48.56004927174661","48.56004927174661","48.56004927174661","32.243752287720234","32.243752287720234","32.243752287720234","24.41547018241767","24.41547018241767","24.41547018241767","7.361429777484339","7.361429777484339","7.361429777484339","12.886352683613476","12.886352683613476","12.886352683613476","79.94242305896108","79.94242305896108","79.94242305896108","30.337325200564315","30.337325200564315","30.337325200564315","56.49216223774774","56.49216223774774","56.49216223774774","64.81222563489193","64.81222563489193","64.81222563489193","126.51481768563868","126.51481768563868","126.51481768563868","61.16248380202408","61.16248380202408","61.16248380202408","19.486367654273522","19.486367654273522","19.486367654273522","15.038828017712238","15.038828017712238","15.038828017712238","87.9630821641108","87.9630821641108","87.9630821641108","44.66434571720059","44.66434571720059","44.66434571720059","39.740150784586845","39.740150784586845","39.740150784586845","71.43590061120548","71.43590061120548","71.43590061120548","9.399150593516207","9.399150593516207","9.399150593516207","7.742948332747696","7.742948332747696","7.742948332747696"
